t,theta,omega,drive_force_c
27.97,2.035758128128624,-0.048090587520554756,0.9444444444444444
27.98,2.035187562480742,-0.0660261006810551,0.9444444444444444
27.990000000000002,2.0344375346592782,-0.08398299670042401,0.9444444444444444
28.0,2.0335078314993726,-0.1019611571791003,0.9444444444444444
28.01,2.03239824101894,-0.11996045835195626,0.9444444444444444
28.02,2.031108552418674,-0.13798077108825274,0.9444444444444444
28.03,2.0296385561609163,-0.1560219600530578,0.9444444444444444
28.04,2.0279880443016927,-0.17408387937782807,0.9444444444444444
28.05,2.0261568100901663,-0.19216637684331506,0.9444444444444444
28.060000000000002,2.024144648528996,-0.21026928935974115,0.9444444444444444
28.07,2.021951356457369,-0.22839244218182048,0.9444444444444444
28.080000000000002,2.0195767325510006,-0.24653564890877838,0.9444444444444444
28.09,2.0170205773221386,-0.26469871148430635,0.9444444444444444
28.1,2.014282693119556,-0.28288142019661355,0.9444444444444444
28.11,2.01136288448555,-0.30108355147970683,0.9444444444444444
28.12,2.0082609584583095,-0.3193048656191317,0.9444444444444444
28.13,2.0049767241526295,-0.3375451096533666,0.9444444444444444
28.14,2.001509993652453,-0.355804012377839,0.9444444444444444
28.150000000000002,1.9978605820363518,-0.37408128419530584,0.9444444444444444
28.16,1.9940283073775205,-0.39237661711587335,0.9444444444444444
28.17,1.9900129907437734,-0.41068968475701634,0.9444444444444444
28.18,1.985814456197553,-0.4290201423435328,0.9444444444444444
28.19,1.9814325316524375,-0.4473676229093065,0.9444444444444444
28.2,1.9768670487629612,-0.4657317375757215,0.9444444444444444
28.21,1.9721178428376342,-0.4841120762245042,0.9444444444444444
28.22,1.967184753910419,-0.5025082029299136,0.9444444444444444
28.23,1.9620676267415176,-0.520919655955306,0.9444444444444444
28.240000000000002,1.9567663108173847,-0.5393459477530894,0.9444444444444444
28.25,1.9512806603507225,-0.5577865649647427,0.9444444444444444
28.26,1.9456105342810877,-0.5762409684187092,0.9444444444444444
28.27,1.939755797649196,-0.5947085883358637,0.9444444444444444
28.28,1.9337163211351183,-0.613188825874479,0.9444444444444444
28.29,1.9274919811786961,-0.6316810528718823,0.9444444444444444
28.3,1.9210826613301026,-0.6501846072035703,0.9444444444444444
28.310000000000002,1.9144882522498587,-0.668698792783164,0.9444444444444444
28.32,1.907708651708827,-0.6872228795624273,0.9444444444444444
28.330000000000002,1.9007437645882046,-0.7057561035312879,0.9444444444444444
28.34,1.8935935028795383,-0.7242976667177902,0.9444444444444444
28.35,1.8862577872318167,-0.7428467327935919,0.9444444444444444
28.36,1.87873654705539,-0.7614024267598225,0.9444444444444444
28.37,1.8710297198326908,-0.7799638369946422,0.9444444444444444
28.38,1.863137253263279,-0.7985300092041498,0.9444444444444444
28.39,1.855059105271619,-0.8170999464003494,0.9444444444444444
28.400000000000002,1.8467952440070992,-0.8356726089011045,0.9444444444444444
28.41,1.8383456478440239,-0.8542469143301573,0.9444444444444444
28.42,1.829710305381604,-0.872821737617149,0.9444444444444444
